,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,inadimplente
20849,0.033,69,0,0.0899,1345,10,0,0,0,0,0
20850,0.0712,68,0,0.5314,7811,9,0,1,0,0,0
20851,0.2576,58,0,0.6388,9803,12,0,3,0,0,0
20852,0.4392,56,1,0.4269,13557,14,0,2,0,3,0
20853,0.0824,47,0,0.1958,2348,4,0,0,0,0,0
20854,0.0,36,0,0.0685,3855,5,0,0,0,1,0
20855,0.0,52,0,0.0,3166,2,0,0,0,0,0
20856,0.1004,44,0,0.4599,3400,9,0,1,0,0,0
20857,0.11599999999999999,58,0,0.2667,7483,6,0,1,0,3,0
20858,1.0,30,0,0.1715,2500,1,0,0,2,0,0
20859,0.0403,33,0,0.1701,6250,8,0,1,0,2,0
20860,0.0569,62,0,0.1733,22700,7,0,2,0,2,0
20861,0.0449,67,0,0.1092,9877,10,0,0,0,0,0
20862,0.0054,41,0,0.0002,10800,6,0,0,0,0,0
20863,0.9949,46,0,0.48100000000000004,7853,13,0,2,0,3,0
20864,0.0095,52,0,0.0037,3000,4,0,0,0,0,0
20865,0.0,56,0,0.2742,6373,12,0,1,0,0,0
20866,0.4059,51,1,0.3353,10833,13,0,1,0,1,0
20867,0.3359,53,0,0.1031,9396,7,0,2,0,0,0
20868,0.0066,87,0,0.1225,6000,8,0,1,0,0,0
20869,0.6055,67,0,0.2493,12386,4,0,1,0,0,0
20870,0.0407,74,0,0.2251,2100,4,0,1,0,0,0
20871,0.0181,71,0,0.0303,10500,52,0,0,0,0,0
20872,0.0735,45,0,0.4853,13445,8,0,4,0,1,0
20873,0.0807,64,0,0.2902,9953,11,0,3,0,1,0
20874,0.8952,49,0,0.3874,11072,9,0,1,0,0,0
20875,0.0,33,0,0.1735,3302,4,0,0,0,1,0
20876,0.8671,31,0,0.0959,7077,4,1,0,0,0,0
20877,0.2692,48,1,0.4638,4266,3,0,1,0,0,0
20878,0.2463,79,0,0.3094,9061,19,0,1,0,1,0
20879,0.4944,75,2,0.1305,2600,4,0,2,0,0,0
20880,0.0458,57,1,0.2821,11672,16,0,2,0,0,0
20881,0.2347,49,0,0.5592,6800,18,0,2,0,3,0
20882,0.4769,53,0,0.2435,6200,9,0,0,0,0,0
20883,0.0412,68,0,0.3736,4496,13,0,1,0,1,0
20884,0.0999,22,0,0.0049,615,3,0,0,0,0,0
20885,0.0185,54,0,0.1096,27400,5,0,1,0,4,0
20886,1.0,52,0,0.2315,13970,8,0,3,0,0,0
20887,0.0085,60,0,0.0065,4282,5,0,0,0,0,0
20888,0.4932,33,0,0.3943,4800,7,0,0,0,1,0
20889,0.1271,57,0,0.1166,7400,8,1,0,2,0,1
20890,0.8009999999999999,38,1,0.0662,7083,5,0,0,0,0,0
20891,0.0698,63,0,0.2891,9760,6,0,1,0,1,0
20892,0.0216,60,0,0.0476,7166,5,0,1,0,0,0
20893,0.0365,55,0,0.4536,8583,12,0,4,0,0,0
20894,0.4871,48,0,0.6608,5500,6,0,1,0,0,0
20895,0.2137,62,0,0.2647,14900,15,0,1,0,1,0
20896,0.0,62,0,0.1974,3200,7,0,0,0,0,0
20897,0.073,52,0,0.1523,13016,9,0,1,0,3,0
20898,0.2223,53,0,0.8218,4500,25,0,1,0,0,0
20899,0.0195,74,0,0.11699999999999999,5000,13,0,0,0,0,0
20900,0.4954,46,0,0.1075,2200,10,0,1,0,1,0
20901,0.2391,58,0,0.491,2500,5,0,1,0,0,0
20902,0.1622,43,0,0.3093,12000,12,0,2,0,2,0
20903,0.46399999999999997,52,0,0.5604,8916,15,0,3,0,4,0
20904,0.0751,50,0,0.0386,4166,6,0,0,0,0,0
20905,0.1091,44,0,0.6038,4211,9,0,1,0,0,0
20906,0.0161,61,0,0.28800000000000003,11085,8,0,1,0,2,0
20907,0.0243,68,0,0.3006,4241,16,0,1,0,0,0
20908,0.0608,67,0,0.3292,13333,9,0,3,0,0,0
20909,0.309,59,1,0.2783,8641,10,0,3,0,0,0
20910,0.0798,41,0,0.2097,6666,3,0,1,0,2,0
20911,0.0207,80,0,0.0424,1250,4,0,0,0,0,0
20912,0.0671,72,0,0.2663,14803,5,0,3,0,0,0
20913,0.0638,48,0,0.8744,4666,9,0,3,0,1,0
20914,0.0077,49,0,0.7248,3800,8,0,1,0,2,0
20915,0.8282,31,0,0.0506,6100,2,0,0,0,0,0
20916,0.0546,51,0,0.165,11369,7,0,2,0,1,0
20917,0.9483,51,1,0.1714,3400,8,1,0,1,0,1
20918,0.0537,53,0,0.0054,7000,6,0,0,0,0,0
20919,0.6121,69,4,0.1214,10750,14,0,0,1,1,0
20920,0.2304,37,0,0.7357,5572,11,0,2,0,2,0
20921,0.0032,69,0,0.1489,10000,6,0,1,0,0,0
20922,1.0,34,1,0.1321,8100,5,0,0,2,0,0
20923,0.337,35,1,0.5148,4150,8,0,1,0,1,0
20924,1.0,37,0,0.062,5600,3,0,0,1,2,0
20925,0.0352,54,0,0.1457,10000,5,0,1,0,0,0
20926,0.057999999999999996,83,0,0.013999999999999999,5000,6,0,0,0,0,0
20927,1.0,44,0,0.2417,10000,3,0,1,0,1,0
20928,0.1256,49,0,0.3139,12266,11,0,2,0,1,0
20929,0.0463,67,0,0.135,15920,6,0,1,0,0,0
20930,0.1195,75,0,0.6297,3715,17,0,2,0,1,0
20931,1.0,51,0,0.0466,728,2,0,0,0,0,0
20932,0.0035,54,0,0.0937,12214,11,0,0,0,1,0
20933,0.483,52,1,0.6026,2900,18,0,1,0,2,0
20934,0.725,30,4,0.3647,3300,10,0,0,0,0,0
20935,0.0,77,0,0.0641,5176,3,0,0,0,0,0
20936,0.1128,39,0,0.7975,1,6,0,1,0,3,0
20937,1.0,60,0,0.002,8450,0,0,0,0,1,0
20938,1.0,22,0,0.0073,820,1,0,0,0,0,0
20939,0.1567,33,0,0.1156,4320,8,0,2,0,0,0
20940,1.0,31,0,0.1067,4000,5,0,0,3,0,0
20941,0.04,47,0,0.0822,8482,6,0,0,0,2,0
20942,0.3387,47,0,0.5919,6591,11,0,2,0,0,0
20943,0.0,35,1,0.1803,1650,5,0,1,0,0,0
20944,0.293,38,0,0.6565,3618,12,0,1,0,3,0
20945,0.9959,27,0,0.5660000000000001,0,3,0,0,0,0,0
20946,1.0,42,0,0.4108,3417,2,0,1,0,0,0
20947,0.3764,58,0,0.4323,5000,14,0,1,0,0,0
20948,0.7513,56,0,0.3942,9514,11,0,1,0,0,0
20949,0.0,71,0,0.3686,4500,6,0,1,0,0,0
20950,0.0844,83,0,0.0183,3333,3,0,0,0,0,0
20951,0.2535,34,0,0.6601,5000,8,0,1,0,2,0
20952,0.5677,68,1,0.8444,3000,6,0,2,0,0,0
20953,0.0111,70,2,0.0971,4200,7,0,0,0,0,0
20954,0.0215,49,0,0.15,5900,7,0,1,0,2,0
20955,0.5107,52,0,0.3977,21000,8,0,1,0,2,0
20956,0.2356,64,0,0.6449,4285,16,0,1,0,1,0
20957,1.0,72,0,0.2287,4100,4,0,1,0,0,0
20958,0.0,54,0,0.4376,5200,10,0,2,0,1,0
20959,0.0093,52,0,0.1209,10000,10,0,1,0,1,0
20960,0.0501,57,0,0.4914,4800,36,0,2,0,0,0
20961,0.1179,55,0,0.6443,4964,13,0,1,0,1,0
20962,1.0,35,1,0.1176,5000,5,2,0,1,0,1
20963,0.0,51,2,0.6197,11000,6,0,2,0,2,0
20964,0.1256,48,0,0.2486,7100,13,0,2,0,1,0
20965,0.0815,37,0,0.2926,16666,8,0,2,0,1,0
20966,0.3698,48,0,0.4714,7071,28,0,1,0,1,0
20967,0.2563,57,0,0.2614,6200,6,0,1,0,0,0
20968,0.0026,44,0,0.0004,2481,7,0,0,0,0,0
20969,0.3652,62,0,0.5156,8333,21,0,3,0,0,0
20970,0.0,69,0,0.132,9583,22,0,9,0,0,0
20971,0.1197,52,1,0.5951,3679,11,0,1,0,1,0
20972,0.1063,49,0,0.3004,17192,5,0,2,0,2,0
20973,1.0,35,0,0.0,950,0,0,0,0,1,0
20974,0.0033,59,0,0.0015,1291,2,0,0,0,0,0
20975,0.0629,52,0,0.1224,12667,8,0,1,0,2,0
20976,0.9376,41,2,0.2828,1438,5,0,0,0,0,0
20977,0.156,29,0,0.5759,4000,8,0,2,0,0,0
20978,0.1459,30,0,0.4089,6250,9,0,2,0,0,0
20979,0.0402,86,0,0.2592,3000,11,0,0,0,0,0
20980,0.0139,53,0,0.2021,5150,3,0,1,0,2,0
20981,0.6861,37,0,0.6182,2500,8,0,1,0,0,0
20982,0.0,81,0,0.0,4734,5,0,0,0,0,0
20983,0.3098,30,0,0.599,5800,9,0,3,0,0,0
20984,0.17,77,0,0.3332,8001,12,0,2,0,0,0
20985,0.3749,40,0,0.6226,6033,9,0,1,0,2,0
20986,0.0061,79,0,0.4123,5126,7,0,2,0,0,0
20987,0.0917,33,0,0.1052,4107,4,0,0,0,0,0
20988,0.5261,79,2,0.9294,3000,9,1,2,3,1,1
20989,0.0,40,0,0.1198,10000,3,0,1,0,2,0
20990,0.2247,42,0,0.3505,1,6,0,0,0,0,0
20991,0.5821,57,0,0.1106,7708,5,3,0,1,0,1
20992,0.9556,25,1,0.1834,1580,3,1,0,0,1,0
20993,0.7371,58,0,0.904,7083,13,0,2,0,0,0
20994,0.3313,45,0,0.8431,2975,13,0,1,0,1,0
20995,0.0005,43,0,0.1004,3958,7,0,2,1,2,0
20996,0.0364,68,0,0.2899,4300,7,0,1,0,1,0
20997,0.0,71,0,0.0987,7700,4,0,1,0,1,0
20998,0.01,60,0,0.012,2739,4,0,0,0,0,0
20999,0.0221,53,0,0.0537,3834,4,0,0,0,0,0
21000,0.0503,55,0,0.1128,15600,21,0,1,0,2,0
21001,0.0,38,1,0.9081,4416,8,0,1,0,0,0
21002,0.9792,57,0,0.3143,8500,7,0,2,1,1,0
21003,0.0,48,0,0.0095,6517,3,1,0,0,4,0
21004,0.0751,58,0,0.4971,4433,10,0,1,0,0,0
21005,0.7368,59,0,0.1344,3750,3,0,0,0,1,0
21006,0.1245,38,0,0.1461,15000,5,0,1,0,0,0
21007,0.9365,46,1,0.1111,10842,6,0,0,0,1,0
21008,0.0249,60,0,0.4191,10000,18,0,2,0,0,0
21009,0.2689,66,0,0.1878,1200,16,0,2,0,1,0
21010,0.0,60,0,0.1772,11333,5,0,1,0,0,0
21011,0.5215,26,1,0.0059,2558,1,0,0,1,1,0
21012,0.5608,61,0,0.0679,5774,5,0,0,0,0,0
21013,0.0578,49,0,0.4826,4852,16,0,1,0,1,0
21014,0.0127,51,0,0.4567,2826,3,0,1,0,1,0
21015,0.4039,39,0,0.4192,19000,15,0,2,0,2,0
21016,0.0315,67,0,0.2264,8583,4,0,1,0,0,0
21017,0.0583,58,0,0.1033,27000,6,0,1,0,1,0
21018,0.0692,47,0,0.1124,6950,8,0,0,0,1,0
21019,0.8218,52,0,0.4454,3600,5,0,0,0,1,0
21020,0.8851,22,0,0.027999999999999997,929,1,0,0,0,0,0
21021,0.0,47,0,0.2901,13000,5,0,3,0,0,0
21022,0.2188,28,0,0.4952,2600,7,0,1,0,0,0
21023,0.0384,47,5,0.2975,4550,7,0,1,0,3,0
21024,0.0,41,1,0.4614,3332,10,0,1,0,1,0
21025,0.4014,55,0,0.728,6800,7,0,1,0,1,0
21026,1.0,61,2,0.0098,1940,1,0,0,0,0,0
21027,0.5049,25,0,0.0644,4100,8,0,0,0,0,0
21028,0.0,80,0,0.1129,2400,4,0,0,0,0,0
21029,0.0122,48,0,0.114,4166,25,0,3,0,3,0
21030,0.723,47,3,0.1361,5538,3,1,0,1,0,1
21031,0.3094,84,1,0.4333,5000,10,0,0,0,0,0
21032,0.3174,27,0,0.0011,3800,1,0,0,0,0,0
21033,0.1769,61,2,0.1221,4250,15,0,3,1,0,0
21034,1.0,25,0,0.6683,1000,3,0,0,0,0,0
21035,0.2023,61,0,0.4025,4600,6,0,1,0,0,0
21036,0.0,46,0,0.2789,4972,5,0,2,0,2,0
21037,0.4479,42,1,0.3818,2000,18,0,0,1,3,0
21038,0.1063,44,2,0.5604,3750,10,0,2,0,3,0
21039,0.8876,60,0,0.3649,13100,18,0,1,0,0,0
21040,0.6622,59,0,0.0253,1500,2,0,0,0,0,0
21041,1.0,34,0,0.0468,1600,1,0,0,0,0,0
21042,0.0294,43,0,0.2848,16000,7,0,2,0,2,0
21043,0.0047,60,0,0.0023,3500,8,0,0,0,0,0
21044,0.0035,65,0,0.2422,5000,16,0,1,0,0,0
21045,0.129,54,0,0.3977,1500,14,0,1,0,0,0
21046,0.0733,66,0,0.3803,5400,6,0,1,0,0,0
21047,0.0,61,0,0.6226,11036,9,0,2,0,0,0
21048,0.2757,39,0,0.1557,2678,10,0,0,0,0,0
21049,0.5008,57,0,0.2505,5720,6,0,1,0,0,0
21050,0.4565,45,0,0.5613,9316,12,0,4,0,3,0
21051,0.0308,83,0,0.002,2499,2,0,0,0,0,0
21052,0.8337,60,0,0.6401,6667,11,0,1,0,0,0
21053,0.1231,48,0,0.4416,5062,11,0,1,0,2,0
21054,0.0823,59,0,0.3922,6500,13,0,1,0,0,0
21055,0.0125,78,0,0.0233,1500,8,0,0,0,0,0
21056,0.4923,23,0,0.1603,2500,7,0,0,0,0,0
21057,0.1996,48,0,0.1431,8000,6,0,0,0,4,0
21058,0.2934,50,1,0.14400000000000002,11188,13,0,1,0,3,0
21059,0.2605,72,0,0.2478,3857,6,0,1,0,0,0
21060,0.054000000000000006,68,1,0.7469,2500,9,0,1,0,0,0
21061,0.0,62,0,0.3499,6500,18,0,0,0,2,0
21062,0.0006,56,2,0.3781,3900,9,0,1,0,5,0
21063,0.0019,63,0,0.3093,3691,13,0,1,0,0,0
21064,0.0723,46,0,0.2247,4400,13,0,1,0,2,0
21065,0.0,49,0,0.302,5099,16,0,3,0,0,0
21066,1.0,47,0,0.1399,1600,1,0,0,0,0,0
21067,0.1283,77,0,0.2016,1100,8,0,0,0,0,0
21068,0.0665,82,0,0.0835,10500,10,0,1,0,0,0
21069,0.1466,56,0,0.5567,4290,6,0,3,0,0,0
21070,0.4678,52,0,0.3378,7432,9,0,1,0,0,0
21071,0.527,41,0,0.3533,10150,5,0,2,0,2,0
21072,0.8534,48,2,0.4868,8958,16,0,2,0,3,0
21073,0.4683,47,1,0.858,5148,11,0,1,0,0,0
21074,1.0,54,0,0.2174,5800,4,2,0,1,2,1
21075,0.0126,60,0,0.0345,10933,20,0,0,0,4,0
21076,0.044000000000000004,53,0,0.2493,6500,6,0,2,0,2,0
21077,1.0,38,0,0.0292,1300,0,1,0,0,0,0
21078,0.1125,37,0,0.4544,12500,11,0,3,0,0,0
21079,0.1001,47,0,0.2053,4300,4,0,1,0,3,0
21080,0.2664,43,0,0.2078,13166,4,0,3,0,3,0
21081,0.7507,76,0,0.0631,2501,4,0,0,0,0,0
21082,0.0,28,0,0.0,1440,1,0,0,1,0,0
21083,0.0152,43,0,0.5959,9708,12,0,4,0,0,0
21084,1.0,22,0,0.0,820,1,0,0,0,0,0
21085,1.0,22,0,0.0,1,1,0,0,0,0,0
21086,1.0,23,0,0.0,1120,2,0,0,0,0,0
21087,0.8017,30,0,0.3789,2950,7,0,1,0,1,0
21088,0.0125,60,0,0.4604,9000,16,0,2,0,0,0
21089,0.085,44,0,0.4668,2000,4,0,1,0,1,0
21090,0.7694,51,1,0.6799,8050,15,0,3,0,0,0
21091,0.1911,44,0,0.0169,10000,2,0,0,0,3,0
21092,0.5257,52,1,0.5249,7600,6,0,2,0,3,0
21093,0.4439,51,0,0.1808,7693,2,0,1,0,3,0
21094,0.9675,34,0,0.2549,6500,7,1,0,3,2,1
21095,0.051,49,0,0.001,17833,3,0,0,0,1,0
21096,0.6672,51,1,0.5427,5050,11,0,0,0,0,0
21097,0.2268,45,0,0.4939,10379,16,0,4,0,3,0
21098,0.0527,80,0,0.2865,3500,6,0,2,0,0,0
21099,0.0,48,0,0.0,5000,4,0,0,0,0,0
21100,0.1248,25,0,0.4554,2250,4,0,0,0,0,0
21101,0.4995,40,1,0.4403,5000,5,0,2,0,2,0
21102,0.3421,52,0,0.6973,4320,18,0,1,0,0,0
21103,0.1681,68,0,0.2394,13300,12,0,2,0,0,0
21104,0.1623,59,0,0.3709,9416,12,0,1,0,2,0
21105,0.4755,46,0,0.1074,2400,9,0,2,0,0,0
21106,0.2922,58,1,0.6833,13775,5,0,2,0,0,0
21107,0.0,81,0,0.0,1250,5,0,0,0,0,0
21108,0.0496,68,0,0.1195,600,3,0,1,0,0,0
21109,0.0,67,0,0.0844,4667,4,0,1,0,0,0
21110,0.0838,66,0,0.4073,3500,11,0,2,0,0,0
21111,0.0547,55,2,0.7207,10000,11,0,3,0,2,0
21112,0.1114,53,0,0.2368,11000,5,0,1,0,2,0
21113,0.7341,49,0,0.813,4000,11,0,3,0,2,0
21114,0.0394,42,0,0.008,2240,2,0,0,0,0,0
21115,0.0089,49,0,0.0383,10853,6,0,0,0,2,0
21116,0.3356,42,0,0.3862,40000,8,0,2,0,5,0
21117,0.1539,37,0,0.43200000000000005,3800,8,0,1,0,2,0
21118,0.1681,60,0,0.042,4000,4,0,0,0,0,0
21119,0.0117,51,0,0.0108,37500,48,0,0,0,0,0
21120,0.0,53,0,0.3682,5933,12,0,1,0,0,0
21121,0.1243,42,0,0.3297,12500,9,0,2,0,2,0
21122,0.1704,41,0,0.1241,12666,10,0,2,0,0,0
21123,0.0315,37,0,0.4372,2339,5,0,1,0,0,0
21124,0.8542,55,5,0.6759999999999999,5400,19,0,3,0,1,0
21125,0.0912,60,0,0.1279,19500,10,0,2,0,1,0
21126,0.3559,74,0,0.9003,1182,9,0,1,0,0,0
21127,0.75,43,0,0.2843,4125,5,0,0,0,0,0
21128,0.8503,64,0,0.2499,8158,8,0,2,0,0,0
21129,0.0125,89,0,0.309,2792,14,0,1,0,0,0
21130,0.011000000000000001,65,0,0.1034,8288,6,0,1,0,0,0
21131,0.0336,37,0,0.3129,4700,8,0,2,0,0,0
21132,0.2391,50,0,0.2293,6000,7,0,0,0,0,0
21133,0.7474,33,1,0.2916,11116,10,0,1,0,2,0
21134,0.8636,55,0,0.4022,16000,17,0,2,1,3,0
21135,0.1137,66,0,0.4679,7534,11,0,2,0,0,0
21136,0.1097,68,0,0.06,3500,5,0,0,0,1,0
21137,0.1674,61,0,0.2545,20166,5,0,1,0,1,0
21138,0.9819,31,1,0.0412,1916,1,0,0,0,0,0
21139,1.0,26,0,0.1684,1875,2,0,0,0,1,0
21140,0.1225,72,0,0.0156,4042,4,0,0,0,0,0
21141,0.9801,57,0,0.5043,1621,4,0,2,0,0,0
21142,0.0,50,0,0.0928,5000,4,0,1,0,2,0
21143,0.0445,67,0,0.261,5500,23,0,1,0,0,0
21144,0.0,33,0,0.1734,2900,2,0,0,0,0,0
21145,0.0288,71,0,0.4125,4666,12,0,2,0,0,0
21146,0.019,60,0,0.6746,6800,11,0,3,0,0,0
21147,0.0191,80,0,0.0062,6297,4,0,0,0,0,0
21148,0.0136,31,0,0.2145,2400,7,0,0,0,0,0
21149,0.0669,26,0,0.0549,8500,14,0,0,0,3,0
21150,0.0923,73,0,0.2605,2590,6,0,1,0,0,0
21151,0.5817,68,1,0.3708,2801,9,0,1,0,0,0
21152,0.027999999999999997,63,0,0.1942,6676,8,0,1,0,1,0
21153,0.1485,63,0,0.304,13527,9,0,2,0,1,0
21154,0.1622,41,0,0.2671,3200,8,0,0,0,2,0
21155,0.4651,44,0,0.6342,6623,14,0,3,0,3,0
21156,0.4526,81,0,0.8009,3193,17,0,1,0,0,0
21157,0.0162,69,0,0.003,8320,3,0,0,0,0,0
21158,0.3876,43,0,0.3786,3911,11,0,1,0,0,0
21159,0.1485,50,0,0.4174,9064,8,0,2,0,3,0
21160,0.2041,73,0,0.4055,5200,10,0,1,0,0,0
21161,1.0,58,0,0.0041,3666,2,0,0,0,0,0
21162,0.9814,47,0,0.0494,2670,7,4,0,0,0,0
21163,0.302,28,0,0.5699,650,4,0,0,0,0,0
21164,0.0362,47,0,0.6307,4833,7,0,3,0,0,0
21165,0.0566,49,1,0.3391,10833,18,0,3,0,0,0
21166,0.7574,44,2,0.6514,3361,15,0,1,0,1,0
21167,0.2252,45,0,0.0094,11850,2,0,0,0,4,0
21168,0.016,61,0,0.1182,6250,7,0,1,0,0,0
21169,0.0622,74,1,0.2784,3250,11,0,1,0,0,0
21170,0.4866,36,0,0.6765,0,9,0,2,0,2,0
21171,0.1411,44,1,0.3869,7916,9,0,2,0,3,0
21172,0.7432,50,0,0.1154,10833,9,0,0,0,0,0
21173,0.0,73,0,0.2295,1637,4,0,1,0,0,0
21174,0.0861,38,0,0.2641,7882,10,0,1,0,1,0
21175,0.3407,48,0,0.5362,4583,6,1,1,2,0,1
21176,0.0009,48,0,0.075,16880,16,0,2,0,0,0
21177,0.368,33,1,0.4599,3998,12,0,1,0,0,0
21178,0.0166,59,0,0.3896,7240,11,0,1,0,0,0
21179,0.046,75,0,0.0187,4000,5,0,0,0,0,0
21180,0.1443,76,0,0.0415,3683,4,0,0,0,0,0
21181,0.0,40,0,0.7119,6500,13,0,4,0,2,0
21182,0.0197,85,0,0.004,5297,8,0,0,0,0,0
21183,1.0,34,0,0.2401,1541,3,0,2,0,0,0
21184,0.1777,64,0,0.4754,1583,7,0,1,0,3,0
21185,0.2796,56,0,0.2036,5416,18,0,0,0,0,0
21186,0.0088,39,0,0.2472,4000,4,0,1,0,2,0
21187,0.0,39,0,0.0204,8000,3,0,0,0,1,0
21188,0.0,41,1,0.2623,7833,4,0,1,0,0,0
21189,0.1672,73,1,0.4068,3600,6,5,2,1,0,1
21190,0.0268,63,0,0.0542,7690,4,0,0,0,0,0
21191,0.3382,50,0,0.3121,6000,10,0,0,0,1,0
21192,0.0388,30,0,0.013000000000000001,5606,4,0,0,0,0,0
21193,0.1315,48,2,0.0785,8000,8,0,0,0,1,0
21194,0.0734,65,0,0.0098,9000,4,0,0,0,1,0
21195,0.0,61,0,0.5584,13166,6,0,4,0,0,0
21196,0.0704,71,0,0.16,7592,14,0,1,0,0,0
21197,0.0365,64,0,0.0796,7100,8,0,1,0,1,0
21198,0.8329,43,0,0.6071,6713,12,0,1,0,1,0
21199,0.35200000000000004,50,1,0.1868,5000,7,0,0,0,2,0
21200,0.4041,45,0,0.136,2925,7,0,0,0,0,0
21201,0.1547,32,0,0.0291,6670,5,0,0,0,0,0
21202,0.0,32,0,0.5829,4276,8,0,1,0,0,0
21203,0.0,67,0,0.0069,3759,8,0,0,0,0,0
21204,0.0,67,0,0.3655,6715,9,0,1,0,1,0
21205,0.5299,50,0,0.41200000000000003,4200,10,0,1,0,3,0
21206,0.0232,73,0,0.16,1,6,0,0,0,0,0
21207,0.4453,40,0,0.0043,6000,3,0,0,0,0,0
21208,0.0,34,0,0.1899,8473,9,0,0,0,3,0
21209,0.0619,39,0,0.3541,9400,7,0,1,0,2,0
21210,0.0745,86,0,0.0164,4500,9,0,0,0,0,0
21211,0.0532,46,0,0.1061,9000,6,0,1,0,2,0
21212,0.1268,38,0,0.2706,6000,10,0,2,0,0,0
21213,1.0,40,0,0.4932,6517,7,0,2,0,3,0
21214,0.3747,50,0,0.3234,16000,6,0,2,0,3,0
21215,0.502,61,0,0.2395,18000,8,0,3,0,2,0
21216,0.0363,45,3,0.2757,25000,14,0,2,0,4,0
21217,0.0929,74,0,0.2319,6389,14,0,2,0,0,0
21218,0.0951,41,0,0.3937,8500,15,0,2,0,2,0
21219,0.0491,33,0,0.0303,8515,5,0,0,0,0,0
21220,0.0169,35,0,0.2052,8000,13,0,0,0,1,0
21221,0.155,33,0,0.1905,3333,4,0,0,0,0,0
21222,0.0384,52,0,0.5304,9333,10,0,3,0,3,0
21223,1.0,26,0,0.1338,3856,1,0,0,0,2,0
21224,0.0622,37,0,0.3217,4416,8,0,2,0,1,0
21225,0.9738,42,0,0.315,9200,8,1,1,0,3,0
21226,0.0135,37,1,0.4428,2384,6,0,0,0,1,0
21227,0.2008,35,0,0.4732,6700,6,0,1,0,1,0
21228,0.9795,41,0,0.305,10050,7,0,1,0,1,0
21229,0.0172,58,0,0.0058,9028,18,0,0,0,0,0
21230,0.0328,77,0,0.1018,1000,12,0,1,0,1,0
21231,0.528,55,0,0.3057,15500,9,0,2,0,2,0
21232,0.039,43,0,0.305,6150,6,0,1,0,3,0
21233,0.0,27,0,0.0,2900,2,0,0,0,1,0
21234,0.14400000000000002,31,0,0.4076,6400,8,0,2,0,2,0
21235,0.0132,45,0,0.3252,7700,7,0,1,0,2,0
21236,0.0573,78,0,0.1437,3200,2,0,1,0,0,0
21237,0.124,71,3,0.042,10500,11,0,0,0,0,0
21238,0.0085,71,0,0.0253,4585,3,0,0,0,0,0
21239,0.364,54,0,0.4197,4500,7,0,1,0,3,0
21240,0.0586,61,0,0.3135,6810,24,0,3,0,0,0
21241,0.7796,49,0,0.4329,5901,12,0,2,0,3,0
21242,0.1494,31,0,0.5981,4000,5,0,2,0,0,0
21243,0.8490000000000001,47,0,0.7192,5333,13,0,2,0,3,0
21244,0.0542,43,0,0.3093,5000,10,0,2,0,0,0
21245,0.0519,70,0,0.2754,11249,7,0,2,0,1,0
21246,0.9382,53,0,0.5682,6666,6,0,1,0,0,0
21247,0.2737,67,0,0.4776,5975,11,0,4,0,0,0
21248,0.7909,41,0,0.8328,5500,12,0,1,0,2,0
21249,0.9353,33,1,0.021,2670,2,1,0,0,0,0
21250,0.0899,36,0,0.2578,5434,9,0,0,0,2,0
21251,0.156,61,0,0.1989,4888,6,0,2,0,1,0
21252,0.0085,24,0,0.0012,1700,3,0,0,0,0,0
21253,0.5031,60,0,0.1291,3500,3,0,0,0,0,0
21254,0.9998,59,0,0.1898,9333,6,0,0,0,0,0
21255,0.0238,52,0,0.3926,3639,6,0,2,0,0,0
21256,0.0163,60,1,0.0062,3400,3,0,0,0,0,0
21257,0.0296,45,0,0.1853,13500,7,0,2,0,3,0
21258,0.0147,37,0,0.1444,4916,9,0,0,0,3,0
21259,0.0198,50,0,0.1795,4583,8,0,1,0,1,0
21260,0.26,62,0,0.2019,7666,4,0,1,0,1,0
21261,0.4985,24,0,0.0661,2557,4,0,0,0,0,0
21262,0.2228,67,0,0.5692,5711,16,0,1,0,0,0
21263,1.0,28,0,0.0652,4000,7,0,0,0,0,0
21264,0.7405,40,1,0.1531,12977,5,0,1,0,0,0
21265,0.0,58,0,0.4408,2000,9,0,1,0,0,0
21266,0.0555,46,0,0.6098,4335,7,0,1,0,2,0
21267,1.0,30,0,0.1038,3235,3,0,0,1,0,0
21268,0.016,78,0,0.1845,4167,11,0,1,0,0,0
21269,0.0225,47,0,0.2846,9150,6,0,1,0,2,0
21270,0.5666,62,0,0.1743,10000,4,0,0,0,1,0
21271,0.3341,42,0,0.3106,10833,9,0,2,0,3,0
21272,0.987,77,0,0.6375,10000,8,0,2,0,0,0
21273,0.3295,55,2,0.3945,12300,22,0,3,0,0,0
21274,0.1108,57,0,0.40399999999999997,4600,10,0,1,0,4,0
21275,0.2356,75,0,0.2204,6200,5,0,1,0,1,0
21276,0.0075,65,0,0.0004,8000,3,0,0,0,0,0
21277,0.2277,69,0,0.6558,3166,8,0,1,0,0,0
21278,0.4213,31,0,0.3113,6546,9,0,1,0,3,0
21279,0.0269,83,0,0.1174,2580,3,0,0,0,0,0
21280,0.0144,59,0,0.1945,6450,6,0,1,0,0,0
21281,0.2232,29,0,0.2259,5217,12,0,2,0,0,0
21282,0.1201,31,0,0.4847,2900,7,0,0,0,0,0
21283,0.2166,49,1,0.3816,16000,11,0,3,0,3,0
