"util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes"
0.0637,85,0,0.021,6000,10,0,0,0,0
0.2757,61,0,0.4246,8041,8,0,2,0,0
0.012,61,0,0.3819,7665,8,0,2,0,1
0.0768,67,0,0.2844,6500,13,0,1,0,0
0.6145,85,3,0.5053,375,17,0,2,0,0
0.1736,45,0,0.1729,6078,12,0,0,0,1
0.6699,64,0,0.7023,3996,20,0,1,0,0
0.0007,47,2,0.5387,2000,7,0,1,0,1
0,36,0,0.3858,7580,6,0,1,0,3
0.163,63,1,0.2658,3833,9,0,1,0,0
0.1823,67,0,0.0744,5117,15,0,0,0,0
0.1208,29,0,0.7051,701,3,0,0,0,0
0.0311,72,0,0.192,5500,6,0,1,0,0
0.0237,78,0,0.006,5481,4,0,0,0,0
0.976,28,2,0.1955,2500,7,1,0,0,0
0.0597,51,0,0.647,4200,10,0,2,0,0
0.3154,31,0,0.2365,4511,3,0,1,0,1
0.062,64,0,0.2762,8166,6,0,1,0,0
0.1053,64,0,0.0071,9300,2,0,0,0,1
0.0124,48,0,0.1167,5525,8,0,3,0,0
0.0902,48,0,0.4374,10137,6,0,2,0,2
0,31,0,0,6167,2,0,0,0,0
0.7554,60,0,0.2425,3459,6,1,0,1,0
0.0164,49,0,0.1118,11895,6,0,1,0,1
0.253,74,0,0.732,4078,9,0,1,0,0
0.9005,26,1,0.0826,3911,7,0,0,1,0
0.3807,54,4,0.3027,7700,10,0,1,0,0
0.0069,48,0,0.0177,150000,8,0,0,0,4
1,50,0,0.0355,3744,1,0,0,0,1
0.5915,57,0,0.3708,2000,6,0,1,0,0
0.669,39,0,0.6204,1000,6,0,0,0,0
0.0992,45,0,0.1436,800,3,0,0,0,2
0.1469,61,0,0.2244,13547,7,0,1,0,2
0.3731,55,1,0.1587,35000,28,0,3,0,0
0.2179,55,0,0.4559,8125,16,0,2,0,0
0.4134,68,0,0.5044,9333,12,0,3,0,0
0.0694,78,0,0.0057,12750,7,0,0,0,0
0.5489,26,0,0.1741,4800,9,0,0,0,0
0.0691,75,0,0.0082,8988,10,0,0,0,0
0,74,0,0.1016,3000,9,0,0,0,0
0.0605,71,1,0.1612,16578,13,0,2,0,1
0.5559,47,0,0.3347,9899,8,0,3,0,0
0.8872,48,2,0.2754,12175,12,0,2,0,4
0.0196,56,0,0.0149,3700,6,0,0,0,0
0,58,0,0.1699,3083,9,0,1,0,1
0.0447,88,0,0.2713,5314,6,0,1,0,0
1,27,2,0.452,4700,9,0,0,0,0
0,30,0,0.3509,7557,10,0,1,0,0
0.6695,38,1,0.327,3632,5,0,0,0,2
0.0492,31,0,0.1641,3150,3,0,0,0,0
1,33,1,0.014,5416,0,0,0,1,3
0.7341,31,2,0.1527,3600,4,0,0,0,0
0.1565,33,0,0.025,2796,2,0,0,0,0
0.0423,58,0,0.1989,5469,6,0,1,0,0
0.0235,53,0,0.4712,9624,7,1,3,0,0
0.7622,62,0,0.3294,13619,9,0,1,0,2
0.0264,76,0,0.1728,3500,11,0,0,0,0
0.0604,36,0,0.992,2500,13,0,2,0,1
0.1857,31,0,0.4163,7500,12,0,2,0,0
1,24,0,0.1359,3200,1,0,0,0,0
0.106,37,0,0.4413,8633,7,0,2,0,2
0.1423,40,1,0.2751,2500,5,1,0,2,0
0.6877,41,0,0.7798,10650,22,0,3,1,4
0.2171,68,0,0.6892,2100,11,0,1,0,0
0.0112,45,0,0.0062,5000,6,0,0,0,0
0,62,0,0.1889,4166,2,0,1,0,0
0.072,55,0,0.2507,5000,5,0,2,0,0
0.0324,80,0,0.0078,4500,5,0,0,0,0
0.2753,42,0,0.2474,5400,9,0,0,0,1
0.6622,35,1,0.2751,4663,8,0,0,0,0
0.0906,57,0,0.1493,11647,4,0,1,0,0
0.5051,67,0,0.345,8000,10,0,1,0,0
0.0182,72,0,0.0876,4166,9,0,0,0,1
0.9742,59,0,0.521,7633,12,0,1,0,2
0,38,0,0.5406,2500,5,0,2,0,2
0.0656,52,0,0.4869,7956,17,0,3,0,0
0.6585,24,0,0.015,1400,1,1,0,1,1
0,38,0,0.0634,6305,3,0,0,0,0
0.0218,73,0,0.0399,2456,6,0,0,0,0
0.0263,60,0,0.5183,14500,14,0,3,0,1
0.14,47,0,0.2005,12475,8,0,1,0,1
0.1508,60,0,0.3979,2600,7,0,1,0,0
0.338,62,0,0.5461,6500,9,0,2,0,0
0.4185,60,0,0.2826,14850,9,0,2,0,1
0.3166,55,0,0.4139,6800,19,0,2,0,0
0.041,54,1,0.1849,6250,9,0,2,0,1
0.057,37,0,0.7149,2900,6,0,1,0,2
0.0832,31,0,0.1128,0,5,0,1,0,2
0.1596,74,0,0.2394,5342,17,0,0,0,0
0.0596,61,1,0.0209,6470,5,0,0,0,0
0.5587,63,0,0.6892,5700,11,0,1,0,0
0.5312,53,2,0.2425,4687,6,0,1,0,0
0.2135,61,0,0.4997,5200,7,0,1,0,1
0.0537,61,0,0.007,8583,2,0,0,0,1
0.0098,49,0,0.1055,1800,3,0,0,0,0
1,36,0,0.1113,2500,3,0,1,0,0
1,56,0,0.0233,71000,2,1,1,0,3
0.3993,57,0,0.7678,3870,9,0,2,0,0
0.1052,80,0,0.5184,6322,12,0,2,0,1
0.2612,40,0,0.3614,4282,7,0,1,0,3
0.4833,64,0,0.3184,6000,8,0,1,0,1
0.3203,37,1,0.4302,4866,11,0,0,0,1
0.1412,64,0,0.3935,8500,15,0,1,0,5
0.0121,63,0,0.007,8240,13,0,0,0,0
0.0422,45,0,0.0417,9327,10,0,0,0,4
0.3181,50,0,0.77,3281,17,0,1,0,0
1,35,0,0.5231,3916,6,0,1,0,0
0,34,0,0.7782,1460,5,0,1,0,0
0.1359,40,0,0.2621,6500,9,0,1,0,3
0.0249,39,0,0.5557,4879,6,0,3,0,2
0.8471,57,1,0.3438,8841,15,2,2,0,1
0.0079,34,0,0.0048,2291,4,0,0,0,0
0,68,0,0.1303,0,10,0,1,0,0
0.1001,38,2,0.1968,3200,6,0,0,0,3
0.6988,49,1,0.6109,2800,8,0,1,0,2
0.3164,71,0,0.5496,1500,17,0,1,0,0
0.0852,58,0,0.2559,8083,9,0,2,0,0
0.0543,49,0,0.5446,7500,7,0,2,0,4
0.3223,40,0,0.174,2718,12,0,2,0,1
0,46,0,0.3498,8167,7,0,1,0,0
0.9034,64,0,0.4307,2300,4,0,2,0,0
0.7092,57,0,0.5272,1600,8,0,0,0,0
0.3131,66,1,0.2975,7216,10,0,2,1,1
0,44,0,0.2704,6600,12,0,1,0,2
0,33,0,0.5347,4246,5,0,3,0,2
0.4043,53,0,0.3394,9000,8,0,2,0,0
0.0387,63,0,0.5398,9820,16,0,4,0,0
0.9168,50,0,0.3988,3547,8,0,1,0,2
0.1028,52,0,0.2696,12750,8,0,3,0,0
0.0536,63,0,0.4158,33333,11,0,1,0,1
0.5828,23,0,0.8,0,1,0,0,0,0
0.4596,49,0,0.3344,17467,26,0,8,0,1
0.0012,83,0,0.3453,949,12,0,0,0,0
0.0093,68,0,0.1128,4200,4,2,0,0,1
0.0766,53,0,0.6839,10000,6,0,3,0,0
0.1773,52,1,0.54,8333,22,0,2,0,0
0.1958,42,0,0.1339,12083,10,0,0,0,2
0.5365,37,0,0.888,3000,8,0,2,0,0
0.167,47,2,0.3443,5000,12,0,1,1,2
0.0076,50,0,0.3912,3000,10,0,1,0,2
0.0831,58,0,0.2495,8082,14,0,1,0,0
0.0294,50,0,0.2074,8900,9,0,1,0,3
0.294,60,0,0.2007,23083,6,0,2,0,0
0.1706,40,1,0.1256,12916,11,0,1,0,0
0.0431,75,0,0.0167,4250,10,0,0,0,1
0.3926,36,1,0.732,3100,7,0,2,0,3
0.0284,62,0,0.02,5000,14,0,0,0,0
0.0648,47,1,0.3892,4416,12,0,1,0,1
0.3065,46,2,0.279,8500,9,0,1,0,0
0.0448,75,0,0.0673,4710,4,0,1,0,0
0.3525,27,0,0.3537,3400,7,0,0,0,0
0.106,60,0,0.1391,15000,7,0,1,0,0
0,36,0,0.3007,9167,9,0,2,0,1
0.0167,36,0,0.0029,4750,4,0,0,0,0
0.0089,58,0,0.2566,5984,10,0,1,0,1
0.2998,40,0,0.1967,16666,2,0,1,0,2
0.2868,63,0,0.1763,13433,6,0,1,0,0
0.1055,54,0,0.2991,4008,16,0,1,0,3
0.1722,64,0,0.1063,25000,4,0,1,0,1
0.0191,83,0,0.0024,4939,5,0,0,0,0
0.5863,49,3,0.2926,5064,3,0,1,0,1
0.2913,59,0,0.1192,2643,12,0,1,0,0
0.6018,45,0,0.4979,5345,5,0,2,0,0
0.7101,65,0,0.3885,7400,9,0,2,0,1
0,56,0,0.1221,4250,3,0,0,0,2
0.1458,35,1,0.3463,5075,5,0,2,0,2
0.3943,42,0,0.4018,8100,15,0,4,0,1
0.202,71,0,0.7868,3400,17,0,1,0,1
0.0192,40,0,0.3393,3771,11,0,1,0,3
0.1335,48,0,0.5863,11666,10,0,7,0,0
0.7065,54,0,0.2399,3350,6,0,1,0,0
0.2204,24,0,0.0139,4824,6,0,0,0,0
0.1706,30,1,0.0048,2088,1,0,0,0,1
0,43,0,0.1473,16900,5,0,2,0,2
0.4486,38,0,0.4419,4670,7,0,0,0,0
1,57,2,0.3484,4500,4,0,0,0,2
0.279,44,0,0.4251,10433,13,0,2,0,5
0.9677,34,0,0.2367,3375,5,0,0,0,0
0.3756,28,0,0.036,3000,5,0,0,0,0
0.6345,32,0,0.2022,3500,5,0,0,0,0
0.3077,50,0,0.5438,2627,13,0,0,0,0
0.1138,50,0,0.4467,8400,14,0,2,0,2
0.3721,32,0,0.2068,8000,7,0,0,0,2
0.069,31,0,0.4363,5500,9,1,2,0,1
0,76,0,0.1125,6916,7,0,1,0,0
0.1749,60,0,0.4734,6250,16,0,2,0,0
0.4258,33,0,0.1777,6295,27,0,5,0,0
0.084,33,0,0.0474,11250,5,0,0,0,0
1,47,1,0.8033,2450,4,0,1,1,0
0.4214,42,0,0.2324,3179,5,0,0,0,3
0.0015,78,0,0.7295,1,10,0,1,0,0
0.0585,30,0,0.2568,3200,6,0,0,0,0
0.0176,70,0,0.781,0,14,0,1,0,0
0.6393,56,0,0.6058,7250,21,0,2,0,0
0.4523,67,0,0.2554,4000,4,0,1,0,0
1,48,0,0.6563,0,10,0,2,0,3
0.8165,39,0,0.7849,10408,22,0,5,0,0
0.0241,28,0,0.1481,3754,4,0,0,0,1
0.0224,87,0,0.003,10500,11,0,0,0,0
0.4139,39,0,0.4168,5753,10,0,1,0,1
0.3266,36,0,0.2014,9291,8,0,1,0,0
0.4331,65,0,0.7195,5200,9,0,3,0,0
0.0294,53,0,0.2234,9696,10,0,1,0,1
0.5538,42,0,0.179,4000,3,0,0,1,0
0,36,1,0,8320,4,0,0,0,1
1,51,0,0.3322,3786,3,0,1,0,0
0.0153,57,0,0.3304,7167,6,0,1,0,0
0.0009,25,0,0.1994,3500,4,0,0,0,0
0.9366,65,3,0.4419,9433,6,0,2,0,0
0.1023,36,0,0.4992,5500,10,0,2,0,1
0.3913,39,0,0.552,3300,6,0,2,0,0
0.1491,36,0,0.4833,5416,6,0,1,0,0
0.0358,23,0,0.0026,764,3,0,0,0,0
0.8325,59,0,0.6325,5779,6,0,1,0,2
0.0254,69,0,0.4435,11000,19,0,2,0,1
0.7725,46,0,0.7667,3741,7,0,1,0,1
0.4014,52,0,0.2997,10333,11,0,2,0,0
0.224,55,0,0.4665,10266,10,0,2,0,2
0.9189,44,0,0.1914,7883,5,0,0,0,0
0,69,0,0.4077,3690,10,0,3,0,0
0.0008,71,0,0.2716,6870,10,0,1,0,0
0.2414,60,0,0.4816,7400,26,0,3,0,0
0,70,0,0.2171,3481,10,0,2,0,0
0.0722,50,0,0.2854,5500,15,0,1,0,0
0.0104,55,0,0.0022,2716,1,0,0,0,0
0.0525,82,0,0.0941,7500,6,0,1,0,0
0.2042,53,0,0.4366,4271,7,0,1,1,0
0.1345,67,0,0.3578,5416,10,0,2,0,0
0.0037,42,0,0.3233,6500,5,0,1,0,0
0.7085,49,2,0.2142,9705,12,0,0,2,4
0.3784,32,0,0.0142,1200,2,0,0,1,0
0.263,74,0,0.2257,7500,9,0,0,0,0
0.0792,39,0,0.3401,5000,27,0,2,0,1
0.6549,40,0,0.125,1,5,0,2,0,3
0.4041,45,0,0.2932,4020,3,0,1,0,2
0.2892,37,0,0.6818,7500,8,0,3,0,0
1,48,0,0.2619,2015,1,3,1,0,0
0.324,52,0,0.6887,11416,28,0,3,0,2
0.7245,38,0,0.3837,7500,7,0,1,0,1
0.1115,51,4,0.1749,10017,9,2,1,0,1
0.3987,63,1,0.1178,8539,5,0,1,0,1
0.1615,68,0,0.0969,4500,2,0,0,0,1
0.0349,46,0,0.8971,2400,5,0,1,0,2
0,51,0,0.2447,5300,4,0,1,0,3
0.182,64,0,0.2109,4200,19,0,0,0,0
0,63,0,0.2642,25035,13,0,5,0,0
0.2606,46,0,0.1995,7000,8,0,0,0,3
0.238,40,0,0.0778,6387,2,0,0,0,0
0.0467,48,0,0.545,8300,10,0,2,0,0
0.4277,50,0,0.3727,4644,10,0,2,0,0
0.0168,54,1,0.1617,12000,7,0,1,0,1
0.0112,54,0,0.1564,12866,14,0,1,0,0
0.036,66,0,0.025,1000,5,0,0,0,0
0,62,0,0,2783,2,0,0,0,0
0.1016,71,0,0.7149,1304,4,0,0,0,0
0.5562,47,0,0.5741,13400,18,0,2,0,2
0.0062,76,0,0.0016,8000,8,0,0,0,1
0.3499,31,0,0.7174,2200,9,0,1,0,0
0.2268,53,1,0.3097,12500,18,0,2,0,2
0,35,0,0.2818,5112,11,0,1,0,0
0.417,42,0,0.468,6050,11,0,2,0,1
0,49,0,0.5727,6100,11,0,3,0,0
0.9999,49,1,0.147,5000,2,2,0,1,0
0.0454,32,0,0.3013,6000,7,0,1,0,0
0.0564,70,0,0.2245,7082,7,0,2,0,0
0.9009,31,0,0.5656,3100,7,1,2,0,0
0.1128,61,2,0.4898,3333,11,0,2,0,0
0.1934,43,0,0.2096,6200,8,0,1,0,4
0.0245,77,0,0.0058,9500,12,0,0,0,0
0.9229,29,0,0.2877,1400,5,0,0,0,0
0.1048,61,2,0.0088,1700,1,0,0,0,0
0.9902,50,5,0.2657,8000,12,0,0,0,0
1,60,98,0,1375,0,98,0,98,0
0.1047,38,1,0.5207,8850,9,4,1,2,5
0.7509,66,0,0.4089,12700,9,0,4,0,0
0.4314,39,0,0.2997,3800,4,0,1,0,0
0.029,66,0,0.1546,15806,6,0,2,0,1
0.8065,65,0,0.1452,13531,11,0,1,0,0
1,54,1,0.2389,3000,6,0,0,0,1
0.9244,29,1,0.4308,8245,7,0,2,0,0
0.0318,63,0,0.2792,5100,4,0,1,0,1
0.0017,54,0,0.2571,7128,17,0,0,0,0
0.0647,83,0,0.024,5833,22,0,0,0,0
0.1473,57,0,0.1975,2004,6,0,0,0,1
0.1183,48,0,0.1039,4000,14,0,3,0,0
0.6492,71,0,0.3735,13000,13,0,3,0,0
0.0031,51,0,0.8729,4500,6,0,3,0,0
0.2476,33,0,0.5407,3300,7,0,2,0,0
0.4736,52,0,0.4643,5299,14,0,1,0,1
0.4192,33,0,0.6295,4631,14,0,1,0,4
0.0591,90,0,0.0031,3500,4,0,0,0,0
0.9999,39,0,0.1314,10600,4,1,0,0,2
0.0551,63,1,0.1974,3900,12,0,0,0,0
0.007,52,0,0.0823,11833,14,0,2,0,0
0.3516,65,0,0.7063,5000,7,0,2,0,0
0.4077,65,0,0.0953,5500,4,0,0,0,0
0.9764,42,0,0.2054,7083,4,0,1,0,0
0.0375,46,0,0.3232,10000,9,0,3,0,2
0.038,73,0,0.2091,7072,13,0,1,0,0
0.3355,38,0,0.8443,4706,13,0,1,0,0
0.8011,41,0,0.264,18001,8,0,1,0,2
0,37,0,0.3367,5000,7,0,1,0,2
0.6371,46,1,0.35,9271,10,0,2,0,2
0.0226,76,0,0.3534,5047,20,0,1,0,0
0.3117,24,0,0.6439,864,4,0,0,0,0
0.0729,59,0,0.1636,7951,3,0,1,0,1
0.1305,36,0,0.3316,2716,5,0,1,0,1
0.0198,63,0,0.5175,7166,12,0,2,1,1
0.2108,58,1,0.6941,17000,17,0,3,0,3
0.2207,81,0,0.1034,10500,19,0,1,0,0
0.3515,57,0,0.2493,11500,10,0,2,0,5
0.1542,43,0,0.3184,5417,28,0,0,0,0
0.1039,60,3,0.3312,6666,14,1,2,0,1
0.933,27,1,0.1177,4000,4,0,0,0,1
0.2679,46,0,0.2576,10528,10,0,2,0,3
0.052,40,0,0.059,1100,3,0,0,0,0
0,27,0,0.009,3098,1,0,0,0,0
0.0655,82,0,0.0242,5000,10,0,0,0,0
0.0238,32,0,0.3662,6586,9,0,1,0,3
0.001,59,0,0.1212,9037,11,0,1,0,1
0.9402,46,3,0.265,6500,5,4,0,4,1
0.026,56,0,0.3147,2900,7,0,0,0,1
0.2629,30,0,0.2285,2800,6,0,0,0,0
0.2632,54,0,0.2975,10950,7,0,1,0,0
0.259,62,0,0.2645,4166,12,0,0,0,0
0.1152,84,0,0.1174,5500,7,0,0,0,0
0.0054,71,0,0.3508,7000,8,0,2,0,0
1,43,0,0.1628,10667,3,0,0,0,1
0.4878,50,0,0.3431,4196,16,0,1,0,1
0.2328,62,0,0.2685,5000,9,0,1,0,0
0.097,72,0,0.5394,9500,13,0,3,0,0
0.818,37,1,0.2196,4175,10,0,0,0,0
0.0468,29,0,0.118,4856,8,0,1,0,1
0.0804,63,0,0.2322,4500,9,0,1,0,0
0.2504,58,0,0.0297,35037,6,0,1,0,0
0.5106,36,0,0.2731,10,12,0,1,0,0
0.1085,41,0,0.3065,1,20,0,1,0,4
0.0227,55,0,0.5715,5000,6,0,2,0,0
0.034,45,0,0.0163,15000,4,0,0,1,4
0.0049,65,0,0.3061,6635,9,0,2,0,0
0.9299,32,0,0.1002,1300,4,0,2,0,0
0.801,47,0,0.5905,6600,13,0,2,0,3
0.0766,48,0,0.0149,8000,5,0,0,0,3
0.7185,26,0,0.4321,2880,5,0,0,0,0
1,78,0,0,2972,0,0,0,0,0
0.1856,35,0,0.3237,10400,7,0,2,0,1
1,25,0,0.1071,3100,1,0,0,0,0
0.1047,53,1,0.4275,2366,8,0,0,1,1
0.0699,35,0,0.3368,10000,12,0,2,0,2
0.9607,42,0,0.1242,3770,29,1,2,1,3
0.6993,51,0,0.5761,6416,9,0,2,0,2
0.9544,28,1,0.048,14340,3,1,0,0,0
0.0251,43,0,0.2913,6000,6,0,1,0,2
0.225,37,0,0.4536,6300,19,0,1,0,1
0.8832,25,0,0.1531,3500,5,1,0,0,0
0.0274,68,0,0.6366,3750,9,0,1,0,0
0.016,39,0,0.3988,6666,10,0,2,0,1
0.8875,44,0,0.345,8900,20,0,1,0,2
0.0653,70,0,0.1807,8166,7,0,1,0,1
1,54,2,0.4589,15654,10,0,2,0,3
1,37,0,0.2642,5511,3,0,1,0,1
0.0796,36,0,0.8535,2600,3,0,1,0,0
0.6366,44,0,0.7855,4166,6,0,1,0,0
0.0303,44,0,0.1624,5300,10,0,0,0,2
0.294,60,0,0.2407,6833,10,0,1,0,1
0.0193,61,0,0.2221,4128,14,0,1,0,0
0.1957,45,0,0.1711,0,13,0,1,0,0
0.035,73,1,0.1393,3000,17,0,0,0,0
0.913,73,0,0.3725,3000,6,0,0,0,0
0.3893,44,0,0.2704,5458,8,0,1,0,0
0.1901,79,0,0.3537,6291,11,0,2,0,0
0.144,63,0,0.0176,2550,2,0,0,0,0
0.02,32,0,0.5735,1333,13,0,0,0,0
1,49,0,0.2732,7558,5,0,1,0,2
0.0526,74,1,0.826,4500,25,0,1,0,0
1,48,1,0.4336,5100,3,0,1,0,3
0.101,37,0,0.0929,30000,7,0,1,0,3
0,32,1,0.0017,3625,5,0,0,0,0
0.1847,67,0,0.2975,12028,17,0,2,0,1
0.3032,47,0,0.7495,3416,8,0,1,0,1
0.5775,53,1,0.8873,4666,30,5,1,0,1
0,68,0,0.3928,4800,5,0,1,0,0
0.0012,56,0,0,4700,2,0,0,0,0
0,37,0,0.4123,4069,8,0,1,0,0
0.9247,64,0,0.3079,2925,9,0,0,0,0
0.5589,48,0,0.0369,2300,2,0,0,0,1
0.1421,55,0,0.5922,2500,6,0,2,0,0
0.4229,38,0,0.1769,3623,7,0,0,0,0
0.265,44,0,0.1619,9583,9,0,0,0,3
0.2377,44,0,0.8949,4900,13,0,2,0,1
0.1304,66,0,0.0085,12500,4,0,0,0,1
0.3394,32,0,0.3678,5500,6,0,2,0,2
0.0523,51,0,0.1991,9978,11,0,1,0,0
0.1632,60,0,0.0167,20444,4,0,0,0,1
1,42,0,0,2400,0,0,0,0,0
0.0312,45,0,0.1283,2478,8,0,0,0,1
0.106,43,2,0.1161,10542,4,0,0,0,0
0.3739,48,0,0.2596,3200,6,0,0,0,0
0.0128,58,0,0.5647,3700,20,0,1,0,0
0.7322,31,0,0.0843,2430,1,0,0,1,1
0.5426,41,0,0.3485,3250,6,0,0,0,2
0.209,49,0,0.2289,10000,2,0,1,0,0
0.5859,49,2,0.4416,5500,15,1,1,1,3
0.5604,37,1,0.3936,7666,11,0,2,0,2
0.222,55,1,0.3393,13000,11,0,2,0,2
0.677,44,2,0.4773,15242,19,0,4,0,1
0.0714,25,0,0.0253,4501,2,0,0,0,0
0.183,30,1,0.2211,3300,6,0,0,0,0
0,46,0,0.1379,8500,6,0,0,0,3
0.3949,71,0,0.6874,917,12,0,0,0,0
1,49,0,0,8250,1,0,0,0,4
0.1525,39,1,0.3514,2742,13,0,0,1,2
0.6644,32,0,0.3146,6722,3,0,1,0,1
0.5083,51,2,0.5888,17500,12,0,4,0,0
0.2866,53,0,0.3014,13000,5,0,1,0,0
1,74,0,0.5352,4029,6,0,1,0,0
0.6751,53,0,0.4111,12200,7,0,2,0,2
0.12,53,0,0.2091,22333,9,0,2,0,1
0.6165,48,0,0.5244,5630,11,0,1,0,2
0.0111,62,1,0.2786,8900,21,0,1,0,3
0.2458,57,0,0.8517,6580,11,0,3,0,3
0.8291,39,0,0.3973,5868,10,0,1,0,2
0.3273,27,0,0.1595,6250,6,0,0,0,2
0.077,42,0,0.4672,6675,12,0,2,0,2
0.356,55,0,0.307,8000,13,0,1,0,2
0.3171,47,0,0.3652,5166,16,0,2,0,0
0.101,61,0,0.1418,16916,4,0,1,0,2
0.9793,38,0,0.7973,2752,7,0,1,1,2
0.0831,52,0,0.0071,5233,1,0,0,0,1
0.4742,62,0,0.9096,7000,13,0,5,0,0
0.1601,52,0,0.2338,11250,7,0,1,0,0
0.183,50,0,0.2724,17000,14,0,1,0,1
0.0349,80,0,0.2464,5686,5,0,0,0,1
0.73,40,0,0.506,7536,9,0,1,0,3
0.3252,32,0,0.6038,2200,12,0,1,0,0
0.111,69,0,0.3941,8745,10,0,2,0,1
0,68,0,0.7986,5750,9,0,2,0,0
0.6299,32,0,0.1171,1500,6,0,1,0,0
0.2398,58,0,0.1216,8200,6,0,0,0,0
0.4871,37,0,0.3685,10000,6,0,2,0,2
0.0543,52,0,0.4004,5436,12,0,1,0,1
0.9609,49,0,0.4926,11450,13,0,5,0,1
0.0142,57,0,0.0113,4166,8,0,0,0,0
0.7024,43,1,0.1906,9766,5,0,1,0,2
0.9791,41,0,0.9432,2919,11,0,1,0,3
0.7577,56,0,0.257,5500,6,0,2,0,1
0.8817,44,1,0.1494,7200,5,0,0,0,3
0,41,0,0.2774,11000,5,0,2,0,3
0.6904,48,0,0.1213,3600,14,0,3,0,2
0.0002,49,0,0.2425,6600,8,0,1,0,0
0.3046,48,1,0.3501,6955,13,0,1,0,2
0.5769,75,0,0.5228,3895,8,0,0,0,0
0.0077,60,0,0.0112,10500,3,0,0,0,0
0,52,0,0.3548,6250,11,0,2,0,0
0.109,66,4,0.5522,1053,13,1,0,2,0
1,69,0,0.2545,4600,1,0,1,0,1
0.1107,68,0,0.3786,5833,4,0,1,0,0
0.049,50,0,0.0604,8333,7,0,0,0,2
0.3642,43,0,0.0771,9228,6,0,0,0,1
0.6014,44,0,0.6775,4331,11,0,1,0,0
0.5181,53,0,0.5224,10917,7,0,3,1,3
0.1916,32,0,0.9835,2416,5,0,2,0,0
0.0022,69,0,0.2615,4416,10,0,1,0,0
0.0615,29,0,0.3061,5000,7,0,2,0,1
1,54,1,0.2067,6902,10,0,1,0,2
0.1544,51,0,0.1914,15800,11,0,2,0,3
0.0065,61,0,0.6403,2404,10,0,0,0,2
0.1273,48,0,0.2947,15000,12,0,2,0,0
0.6132,45,0,0.2811,12166,11,0,2,0,2
0.0388,34,1,0.2469,5678,8,0,2,0,0
0.4965,43,0,0.2079,10366,6,0,1,0,4
0.5842,50,0,0.1903,12668,10,0,2,1,0
0.1695,50,0,0.1615,7413,12,0,1,0,3
0.0837,54,0,0.1798,1000,5,0,2,0,2
0.1503,25,0,0.229,2916,7,0,0,0,1
0.0632,64,0,0.1368,10000,27,0,1,0,0
0.1676,61,0,0.4736,9458,9,0,2,0,1
1,49,0,0.5868,4050,7,0,2,0,0
0.0266,61,0,0.3386,8346,9,0,1,0,2
0.0406,52,1,0.5552,6600,24,0,1,0,1
0.292,52,1,0.2911,12560,9,0,2,0,1
0.04,41,0,0.5299,6000,12,0,2,0,1
0.6377,52,0,0.7479,8416,10,1,2,0,0
0.0513,39,1,0.1989,3750,7,0,0,0,1
0.4105,69,0,0.8199,4725,13,0,2,0,0
0.2206,41,0,0.3013,4300,16,0,0,0,1
0.0821,28,1,0.0104,4416,9,0,0,0,0
0.0322,34,0,0.0164,1400,11,0,0,0,0
0.9671,45,1,0.7072,3527,6,0,2,0,0
0.0584,44,0,0.2006,8333,20,0,0,0,1
1,47,0,0.3546,11000,11,0,2,0,3
0.5708,54,0,0.7146,6468,13,0,2,0,1
0.4501,43,0,0.4175,9200,6,0,2,0,1
0.2094,41,0,0.381,9298,10,0,2,0,1
0.9022,51,0,0.1169,5833,19,0,2,0,2
0.0372,80,0,0.0105,6000,8,0,0,0,0
0.0365,32,0,0.1791,7666,9,0,1,0,1
0.0265,42,0,0.3367,6711,20,0,2,0,2
0.8869,55,0,0.5627,9300,14,0,3,0,1
0.0084,63,0,0.2291,5783,5,0,1,0,0
0.1644,49,0,0.3316,5141,9,0,1,0,0
0,51,0,0.3903,7911,9,0,2,0,4
0.0776,57,0,0.103,2833,9,0,0,0,0
0.4802,50,1,0.4069,8716,14,0,1,0,0
0.0201,50,1,0.5251,3400,9,0,1,0,5
0.5777,33,0,0.6162,5440,10,0,1,0,2
0.1647,34,0,0.057,11600,5,0,0,0,0
0.9344,42,1,0.075,2120,2,1,0,0,0
0.0707,65,0,0.2397,8500,7,0,1,0,0
0.1275,36,0,0.3286,3000,2,4,0,0,2
0.1397,57,0,0.3684,6826,6,0,1,0,0
1,28,0,0,2600,0,3,0,0,0
0.6294,23,0,0.0069,2600,1,0,0,0,0
0.0219,65,0,0.5481,5666,10,0,2,0,0
0.3643,30,0,0.1806,4500,3,0,0,0,0
0.5501,48,0,0.6193,4042,19,0,2,0,2
0.0616,42,0,0.035,800,2,0,0,0,0
0.3866,39,0,0.3369,9200,17,0,2,0,3
0.6197,50,1,0.1074,13125,7,0,0,0,2
0.0258,63,0,0.2122,3500,11,1,1,0,0
0.1029,48,0,0.6009,8000,4,0,1,0,2
0.4375,30,0,0.4739,3200,13,0,1,0,0
0.0183,60,0,0.3103,9750,12,0,2,0,1
0.2763,39,1,0.1206,1666,6,0,0,0,0
0.2189,42,1,0.3936,8900,8,0,1,0,3
0.0201,37,0,0.1827,0,14,0,2,0,0
0.7601,31,0,0.2103,7611,6,1,1,0,3
