"inadimplente","util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes"
0,0.1228,34,0,0.6687,4500,7,0,2,0,0
0,0.8458,35,0,0.869,3000,7,0,1,0,2
0,0.033,52,1,0.3645,3900,10,0,1,0,0
0,0.9357,34,1,0.4095,6416,10,0,1,0,0
1,0,36,1,0.5992,3205,6,1,1,2,2
0,0.3532,75,0,0.3027,5833,21,0,2,0,0
0,0.1332,65,0,0.2308,3500,3,0,1,0,0
0,0.3002,51,0,0.2367,13833,7,0,1,0,2
0,0,26,0,0.9363,200,4,0,1,0,0
1,0.8315,30,4,0.1609,3000,9,3,0,1,0
0,0.081,27,0,0.0796,7000,3,0,0,0,0
1,0.7705,64,1,0.6881,4917,8,1,2,0,2
0,0.1236,45,0,0.2153,13610,8,0,2,0,2
0,0.0808,51,1,0.1958,9167,3,0,1,0,0
0,0.2679,43,0,0.2686,11000,13,0,0,0,2
0,0.3157,65,1,0.875,3200,15,0,4,0,0
0,0.2857,76,0,0.2688,4020,21,0,0,0,0
0,0.6926,43,0,0.1577,7616,4,0,0,0,2
0,0.4093,42,0,0.8379,6250,8,0,1,1,2
0,0.1523,68,0,0.0909,6500,10,0,0,0,1
0,0.0215,56,0,0.2997,3950,10,0,1,0,0
0,0.1722,57,0,0.0396,3333,4,0,0,0,0
0,0.1463,27,0,0.3029,2416,5,0,0,0,0
0,0.0225,41,0,0.1525,12500,4,0,1,0,0
0,0,48,0,0.4283,6417,12,0,1,0,0
0,0.5051,41,0,0.2413,8900,9,0,1,0,3
1,0.1137,51,4,0.149,5797,6,2,0,0,1
0,0.4785,31,0,0.4129,6640,10,0,2,0,3
0,0.1911,67,0,0.6842,2000,8,0,1,0,1
0,0.0561,76,0,0.8887,2452,13,0,2,0,0
0,0.2934,71,0,0.267,7000,11,0,1,0,1
0,0.0798,83,0,0.2544,2000,5,0,1,0,0
0,0.9077,29,0,0.1527,4000,6,0,0,0,0
0,0.4859,63,0,0.4211,11525,14,0,2,0,1
0,0,61,0,0.4165,3596,13,0,1,0,1
0,0.3416,54,0,0.3508,6000,17,0,2,0,0
0,0.0851,34,0,0.4223,4846,10,0,2,0,3
0,0.0025,64,0,0.1685,2224,23,0,2,0,0
0,0.014,48,0,0.2701,8249,11,0,3,0,2
0,0.0912,52,0,0.013,10500,4,0,0,0,0
0,0.6545,58,0,0.4747,6670,5,0,1,0,1
0,0.2401,45,1,0.0437,9000,5,0,0,0,3
0,0.2278,36,0,0.4894,6773,6,0,2,0,2
0,0.0223,56,0,0.6344,1900,4,0,1,0,0
0,0.956,58,0,0.1756,2100,5,0,0,0,0
0,0.2618,56,2,0.6188,7725,9,0,1,0,0
0,0.3587,42,0,0.6585,4500,17,0,2,0,0
0,0.1129,66,0,0.0262,8000,7,0,0,0,0
0,0.5173,44,1,0.5712,4001,12,0,2,1,2
0,0.1732,52,0,0.5031,8200,10,0,3,0,2
0,0.2232,61,0,0.1316,13779,8,0,1,0,2
0,0.8244,32,1,0.3352,7000,9,0,0,0,4
1,0.3387,30,0,0.4984,4000,10,0,1,0,0
0,0.1011,72,0,0.1183,3583,11,1,0,0,1
0,0.1117,58,0,0.3583,7672,6,0,1,0,0
0,0.2367,55,0,0.573,4100,8,0,2,0,1
0,0.1096,37,0,0.1069,3000,13,0,2,0,0
0,0.041,49,0,0.0048,8401,6,0,0,0,4
0,0.1289,36,0,0.3183,5900,6,0,1,0,2
0,0,55,0,0.1122,2700,8,0,0,0,0
1,0.2198,72,0,0.511,5500,16,0,1,0,1
0,0.0603,67,0,0.3166,6500,10,0,2,0,1
0,0.6579,63,0,0.5402,6000,11,0,1,0,1
0,0.6294,32,0,0.1621,6200,10,0,0,0,2
0,0.5162,66,0,0.3012,18500,13,0,3,0,0
0,0.6829,52,0,0.173,3000,11,0,0,0,0
0,0.0095,74,0,0.1251,2166,10,0,0,0,0
1,0.9702,55,1,0.1498,4330,5,2,0,0,0
0,0.1219,42,0,0.5623,6250,9,0,2,0,2
0,0.4887,64,1,0.6152,4017,11,0,1,0,2
0,0.0251,54,0,0.3966,8000,13,0,2,0,0
0,0,29,0,0.5953,4375,9,0,2,0,0
0,0.0008,53,0,0.0004,5416,6,0,0,0,0
0,0.038,37,0,0.3436,7500,9,0,4,0,0
1,0.4298,50,1,0.8576,8694,14,0,1,0,0
0,1,87,0,0.0007,4000,2,0,0,0,0
0,0,69,0,0.3148,3500,8,0,3,0,0
0,0.1263,65,0,0.4645,17800,20,0,3,0,1
0,0.0315,33,0,0.0426,10000,6,0,0,0,2
0,0.5301,64,0,0.2659,7137,14,0,1,0,0
0,0.1068,25,1,0.13,4100,2,0,0,0,0
0,0.0072,56,0,0.004,8300,19,0,0,0,0
0,0.0338,60,0,0.2716,7400,19,0,2,0,2
0,0.0268,42,0,0.439,6762,6,0,1,0,0
0,1,38,0,0.1011,6000,3,0,0,0,2
0,0.2635,31,0,0.2851,4120,9,0,0,0,0
1,0.3789,38,0,0.4473,4667,8,0,2,0,1
0,0,73,0,0.2723,1600,5,0,0,0,0
0,0.0558,34,0,0.7552,3500,8,0,1,0,2
0,0.341,53,0,0.2555,6002,23,0,1,0,0
0,0.019,41,0,0.2154,1475,7,0,0,0,0
0,0.0042,65,0,0.1069,2150,7,0,0,0,0
0,0,56,0,0.3829,8750,19,0,2,0,1
0,0.2673,41,1,0.2164,5000,5,0,0,0,3
0,0.0104,79,0,0.1075,3236,5,0,0,0,0
0,1,62,0,0.145,1523,5,0,0,0,2
0,0.0218,54,0,0.1626,3025,14,0,5,0,1
0,0.0143,31,0,0.5212,3750,6,0,2,0,1
1,0.9306,56,1,0.0655,5300,9,1,0,0,2
0,0.103,52,0,0.2063,4100,7,0,0,0,1
0,0.2284,46,0,0.2704,4000,9,0,1,0,0
0,0.2666,29,0,0.327,0,1,0,0,1,0
1,0.7016,53,0,0.417,24166,19,0,1,0,0
0,0.4005,23,0,0.0376,929,3,0,0,0,0
0,0.1629,49,0,0.0932,5631,19,0,0,0,0
0,0.5719,54,0,0.7904,3000,3,0,2,0,1
0,0.0026,82,0,0.4347,9534,19,0,2,0,1
0,0.3103,51,0,0.2393,5800,11,0,1,0,0
0,0.189,56,0,0.172,4000,6,0,0,0,2
0,0,39,0,0.3559,23333,8,0,4,0,4
1,0.1116,37,1,0.1629,3400,5,4,0,3,0
0,0.0305,69,0,0.1186,1500,6,1,0,0,2
0,0.667,64,0,0.187,4000,5,0,0,0,0
0,0,77,0,0.0945,2688,3,0,1,0,0
1,1,26,0,0.0541,2160,2,0,0,0,0
0,0.3285,40,0,0.4339,2806,5,0,1,0,3
0,0.995,49,0,0.5349,14326,9,0,3,0,4
0,0.0506,36,0,0.8626,3333,8,0,2,0,0
0,0.146,63,0,0.131,1300,9,0,1,0,0
0,0.3508,53,1,0.6177,2000,7,1,0,0,2
1,0.585,59,1,0.1905,6808,5,0,0,0,1
0,0.8578,24,1,0.189,2094,4,0,0,0,0
0,0.3522,30,0,0.7844,2545,4,0,1,0,3
0,0.1328,45,0,0.376,0,8,0,2,0,2
0,0.0354,64,0,0.0038,13000,6,0,0,0,0
0,1,29,1,0.1582,4884,6,5,0,1,1
0,0.3778,43,0,0.2423,6500,8,0,1,0,2
0,0.0889,63,0,0.2172,2085,2,0,0,0,0
1,0.2956,46,1,0.5143,5850,6,0,1,0,1
0,0.3619,42,0,0.5078,4800,8,0,2,0,1
0,0.4101,54,0,0.481,4113,8,0,1,0,3
0,0.002,45,1,0.0081,4204,8,0,0,0,2
0,0.011,62,0,0.3009,2186,4,0,1,0,0
0,0.0131,85,0,0.0804,5000,4,0,0,0,0
0,0.1709,57,1,0.3204,4750,13,0,1,0,1
0,0.0497,46,1,0.3164,5833,6,0,2,0,3
0,0,61,0,0.1374,11901,9,0,2,0,0
0,0.3604,57,1,0.4921,5500,7,0,1,0,2
0,0.0017,65,0,0.0026,2319,3,0,0,0,0
0,0.4438,50,0,0.2715,5000,9,0,0,0,1
0,0.0508,34,0,0.4117,7811,14,0,2,0,2
0,0.1698,37,1,0.3759,10000,11,0,1,0,0
0,0.0939,63,0,0.3189,7333,11,0,1,0,0
0,0.3948,48,0,0.6404,9100,6,0,3,0,3
1,0.9729,40,2,0.4805,5500,16,0,0,1,3
0,0.0322,67,0,0.0118,5000,6,0,0,0,0
0,0,75,0,0.0262,2365,15,0,0,0,0
0,0.0304,77,0,0.1242,4500,14,1,0,0,1
0,0.1617,63,0,0.5878,400,11,0,1,0,1
0,0.2359,66,0,0.1402,7400,14,0,3,0,0
0,0.0371,51,0,0.3856,6666,16,0,1,0,0
0,0.3987,45,0,0.3112,10083,17,0,1,0,1
1,0.8607,34,0,0.0255,4550,2,0,0,0,1
0,0.6534,49,0,0.7322,5700,9,0,2,0,0
0,0.0206,47,0,0.163,5270,10,0,1,0,0
0,0.5142,53,0,0.2723,9866,6,0,2,0,1
0,0,47,0,0.7796,9583,8,0,2,0,2
1,0.7928,63,4,0.396,900,12,0,1,2,0
0,0.0039,53,0,0.1324,6326,9,0,1,0,2
0,0.0161,78,0,0.086,10000,20,0,0,0,1
0,0.049,55,0,0.3984,5833,13,0,2,0,0
0,0.4483,44,0,0.4492,4333,10,0,2,0,0
0,0.7235,32,0,0.4116,6794,10,0,2,0,3
1,0.7948,49,2,0.216,7900,10,1,1,0,2
1,1,33,0,0.0409,6583,9,1,0,0,2
0,0,85,0,0.0002,4000,11,0,0,0,0
0,0,42,0,0.0309,6700,4,0,0,0,3
0,0.5503,45,0,0.1125,4726,6,0,0,0,3
0,0.2913,34,0,0.3093,1706,7,0,0,0,0
0,0.0169,57,0,0.1891,8847,7,0,1,0,0
0,0.0756,50,0,0.4931,4560,9,0,4,0,1
1,0.4186,26,0,0.146,4000,4,1,0,0,0
0,0.166,37,0,0.142,11458,8,0,2,0,1
0,0.2442,56,0,0.6275,5100,4,0,2,0,1
0,0.1386,85,1,0.8831,17300,27,0,6,0,0
1,0.7187,46,1,0.4122,5600,7,0,2,1,1
0,1,52,0,0.6279,4200,5,0,1,0,1
0,0,30,0,0.2029,3000,6,0,0,1,2
0,0.1919,65,0,0.3267,1600,18,0,0,0,0
0,0,31,0,0.0538,6250,4,0,0,0,0
0,0.1674,38,0,0.1062,5600,3,0,0,0,2
0,0.0647,60,0,0.2023,10664,22,0,3,0,1
0,0.1285,36,0,0.0767,5346,4,0,0,0,2
0,0.659,46,0,0.4928,6273,7,0,2,0,1
0,0,50,0,0.5782,3750,10,0,2,0,0
0,1,52,0,0.3855,6666,10,0,2,0,2
0,0.3321,38,0,0.4978,5316,15,0,3,0,2
0,0.1263,70,0,0.0047,11812,4,0,0,0,0
0,0.0137,45,0,0.1418,9166,6,0,2,0,0
0,0.0713,47,0,0.0451,35400,7,0,1,0,2
0,0.3605,51,0,0.2517,17750,13,0,2,0,0
0,0.117,74,2,0.6162,2000,7,0,1,0,0
0,0.1501,47,0,0.4916,8000,23,0,4,0,0
0,0.3182,37,0,0.6933,14829,20,0,13,0,3
0,0.0739,39,0,0.4178,8033,9,0,2,0,2
0,0.1461,67,0,0.7425,2500,23,0,1,0,0
0,0.3627,62,0,0.4654,3673,8,0,1,0,2
0,0.2162,66,0,0.1036,8800,5,0,0,0,0
1,0.604,53,0,0.2234,7014,15,1,1,0,0
0,0.0162,69,0,0.0533,5269,7,0,1,0,0
0,0.0222,63,0,0.0005,6240,3,0,0,0,0
0,0.6228,30,3,0.3945,4435,7,0,1,0,1
0,0.0327,63,0,0.2626,11600,7,0,1,0,1
0,0,37,0,0.343,6929,5,0,1,0,3
0,0.0497,47,0,0.2988,10583,7,0,2,0,1
0,0.2708,66,1,0.3421,800,6,0,0,0,0
0,0.402,54,0,0.7061,3500,11,0,1,0,2
0,0.1063,30,0,0.0648,3072,3,0,0,0,1
0,0.1917,46,0,0.202,5000,6,0,0,0,1
0,0.049,36,1,0.0024,7083,4,0,0,0,0
0,0.9203,46,0,0.1789,9260,6,0,0,0,3
0,0.0323,65,0,0.0138,2599,3,0,0,0,0
0,0.0086,53,0,0.1545,1049,25,0,1,0,0
0,0.05,39,0,0.2735,12053,9,0,2,1,2
0,0.0935,58,0,0.2181,4300,7,0,1,0,0
0,1,59,0,0.3005,3600,2,0,1,0,0
0,0,41,0,0,8333,1,0,0,0,2
0,0.8415,52,0,0.3876,4602,7,0,3,0,1
0,1,47,0,0.3837,10000,5,0,4,0,2
1,0.0853,50,0,0.3562,700,21,0,1,2,0
1,1,26,0,0,864,1,0,0,0,0
1,0.0177,67,0,0.4902,17743,10,0,5,0,0
0,0.0048,59,0,0.0535,8527,4,0,0,0,0
0,0.0396,60,0,0.0058,9189,4,0,0,0,1
0,0.0089,66,0,0.3412,16000,11,0,1,0,2
0,0.876,26,2,0.1631,3200,5,0,0,0,0
0,0.3485,44,0,0.1311,10000,9,0,5,0,1
0,0,55,0,0.2676,12155,7,0,1,0,1
0,0.0513,75,0,0.0826,4500,12,0,0,0,1
0,0,36,0,0,2000,4,0,0,0,0
0,0.8352,53,0,0.2541,10891,6,0,1,0,0
1,0.1296,74,0,0.1164,8100,11,0,6,0,0
0,0.0769,81,0,0.0215,4283,7,0,0,0,0
0,0.1192,48,0,0.2741,11500,4,0,1,0,2
0,0.0157,61,0,0.1927,5136,12,0,1,0,2
0,0.978,23,0,0.2256,1400,3,0,0,0,0
1,0.8286,52,2,0.3212,9500,12,0,2,3,0
0,0.7001,34,0,0.8841,2000,3,0,1,0,1
0,1,32,0,0.0158,1200,1,0,0,0,0
0,0.0402,56,0,0.2673,11133,9,0,1,0,2
0,0.9015,32,1,0.0458,1200,2,0,0,0,1
0,0,70,0,0.9863,800,6,0,0,0,0
0,0,57,0,0.1846,6002,10,0,1,0,0
1,1,44,0,0,714,0,1,0,0,0
0,0.646,70,0,0.9798,6976,12,0,2,0,1
0,0.6897,51,0,0.6041,4023,6,0,1,0,0
0,0.7932,63,0,0.8535,4764,8,0,2,0,0
0,0.8872,45,0,0.7824,8585,9,0,1,0,2
0,1,42,2,0.8347,7950,11,0,3,0,1
0,0.0036,56,0,0.2878,5583,9,0,1,0,3
0,0.0189,56,0,0.3011,8083,9,0,1,0,0
0,0.998,31,0,0.2976,1800,4,0,0,0,0
0,0,40,0,0.314,10000,10,2,2,0,2
0,0.0231,54,0,0.4952,3000,9,0,1,0,1
0,0.679,61,1,0.172,7000,20,0,1,0,1
0,0.0015,76,0,0.0002,4100,7,0,0,0,0
1,0.2462,26,1,0.1204,4350,4,2,0,0,1
0,1,31,0,0.1431,3325,5,0,0,0,0
0,0.1588,59,0,0.3246,4100,6,0,1,0,0
0,0,66,0,0.0882,10873,8,0,0,0,1
0,0.5191,61,0,0.6863,7534,9,0,3,0,0
0,0.2968,36,0,0.1721,11010,10,0,2,0,2
0,0.1295,44,0,0.3742,6416,15,0,1,0,1
0,0.0089,54,0,0.305,6500,6,0,1,0,2
0,0.0167,35,0,0.1941,2266,8,0,0,0,0
0,0.016,68,0,0.2501,8500,16,0,1,0,1
0,0.0106,50,0,0.0566,7916,7,0,1,0,0
0,1,36,2,0.3878,4166,3,1,1,0,2
0,0.0419,65,0,0.1539,10900,11,0,1,0,3
0,0,56,0,0.4811,6833,7,0,3,0,1
0,0.066,53,0,0.1605,3333,3,0,1,0,0
0,0,39,0,0.757,3333,9,0,2,0,0
0,0.8555,47,0,0.1183,9900,7,0,0,0,0
0,0.9915,33,0,0.5169,1067,5,0,0,0,1
0,0.1109,67,0,0.4981,3500,14,0,2,0,0
0,0.101,66,0,0.1474,12593,5,0,1,0,3
0,0.0074,51,0,0.2224,17000,9,0,2,0,1
0,0.0216,69,0,0.016,4000,4,0,0,0,0
0,0.0217,38,0,0.3833,6603,6,0,2,0,0
0,0.0159,56,0,0.5135,3600,7,0,1,0,0
0,0.7314,39,0,0.2967,6781,5,0,1,0,4
0,0.8969,50,2,0.6659,2148,7,0,2,0,2
0,0.0131,60,0,0.3058,13160,11,0,3,0,0
0,0.9257,36,0,0.3239,11600,8,0,1,0,1
0,0.1566,45,0,0.2702,6516,7,0,1,0,2
1,0.8406,44,0,0.1505,4500,11,0,2,0,2
0,0.4876,69,0,0.3957,14125,16,0,2,0,1
1,0.3783,68,2,0.5929,7801,18,0,4,0,0
0,0.4853,63,0,0.3006,13885,11,0,4,0,0
0,0.0472,75,0,0.0952,4200,7,0,0,0,0
0,0.5417,46,0,0.2016,2006,10,0,2,0,2
0,0.0975,48,0,0.4045,8494,8,0,1,0,2
0,0.0851,36,0,0.5375,6500,16,0,1,0,1
0,1,65,0,0,4451,1,0,0,0,0
0,0.0378,35,0,0.1368,2924,6,0,0,0,2
1,0.1271,31,3,0.036,3000,4,1,0,0,0
1,0.9547,55,0,0.3159,13333,7,0,2,0,1
0,0.1836,62,0,0.2413,6042,12,0,1,0,0
0,0.028,66,0,0.2685,4211,7,0,1,0,2
0,0.1417,44,0,0.1459,5141,3,0,0,0,1
0,0.0186,72,0,0.1094,5000,19,0,0,0,0
0,0,46,0,0.3481,5000,8,0,1,0,0
0,0.5027,70,0,0.5532,4166,11,0,2,0,0
0,0.0393,48,0,0.2133,8167,7,0,2,0,2
0,0.2251,47,0,0.2949,6500,11,0,1,0,1
0,0.5424,71,0,0.636,1109,6,0,0,0,0
0,0.1992,64,1,0.3576,16500,12,0,1,0,2
0,0.4938,52,0,0.195,7500,8,0,0,0,2
0,1,62,0,0.2097,700,3,0,0,0,0
0,0.0071,43,2,0.597,8250,14,0,4,0,0
0,0.0178,72,0,0.0133,3000,5,0,0,0,0
0,0.7942,62,0,0.4015,4786,11,0,1,0,1
0,0.8394,36,0,0.5051,5406,11,0,0,0,0
0,0.0056,62,0,0.4898,2000,20,0,1,0,0
0,0,44,0,0.8712,4928,10,0,2,0,2
0,0.0473,49,0,0.4943,3950,7,0,1,0,0
0,0.0499,48,0,0.4739,5000,7,0,2,0,0
0,0.1076,33,0,0.1476,10250,9,0,0,0,1
0,0,25,0,0,0,1,0,0,0,0
1,0.1064,40,5,0.4899,6750,4,0,2,0,2
0,0.2536,54,0,0.2953,10000,4,0,2,0,3
0,0.0529,49,0,0.2617,20000,6,0,1,0,2
0,0.5009,42,0,0.3566,6000,14,0,2,0,2
0,0.7738,52,0,0.129,6559,15,0,2,0,0
0,0.3467,49,0,0.6205,6540,11,0,2,0,1
0,0.4775,32,0,0.2909,1800,5,0,0,0,1
1,0.102,39,0,0.6304,3330,9,0,0,0,2
0,0.4568,77,0,0.2509,7500,9,0,2,0,0
0,0.6767,50,0,0.4501,6700,9,0,1,0,1
0,0.089,59,0,0.3408,4500,16,0,1,0,2
0,1,79,0,0,2500,3,0,0,0,0
0,0.0452,85,0,0.1377,10500,11,0,1,0,0
1,0,30,0,0.6074,7600,10,0,1,0,0
1,0,36,2,0.6706,6800,9,0,2,0,2
0,0.039,66,1,0.2475,3850,6,0,1,0,2
0,0.1268,76,0,0.0412,11666,6,0,1,0,1
0,0.1425,58,0,0.257,6197,14,0,2,0,0
0,0.1037,72,0,0.1256,6000,4,0,1,0,0
0,0.4821,31,0,0.0796,8000,4,0,0,0,0
0,0.3544,63,0,0.6441,7000,6,0,2,0,3
1,0.1092,61,1,0.1044,7041,9,4,2,1,2
0,0.8823,63,0,0.7275,7000,20,0,2,0,2
0,1,25,1,0.1447,3566,1,1,0,0,0
0,0.0614,43,0,0.3791,10417,6,0,2,0,0
1,0.6013,47,0,0.3123,6233,8,0,1,0,2
0,0.53,59,0,0.1113,4000,7,0,1,0,0
0,0.7844,54,0,0.4111,3796,11,0,0,0,0
0,0,22,0,0,0,1,0,0,0,0
0,0.4684,69,0,0.1995,16000,11,0,1,0,2
0,0.0559,70,0,0.0721,4048,5,0,0,0,0
0,0,71,0,0.2117,1350,9,0,0,0,0
0,0.7955,46,0,0.2413,8850,8,0,1,0,0
0,0.3202,52,2,0.4229,20000,13,0,4,0,1
0,0.2228,43,0,0.2903,18000,10,0,1,0,2
0,0.7772,37,0,0.086,7523,4,0,0,0,1
0,0.0141,31,0,0.78,2372,7,0,2,0,3
1,1,40,0,0.01,2500,1,0,0,0,0
0,0.3702,73,1,0.6282,3108,10,0,1,0,3
0,0.585,64,1,0.89,5399,10,3,2,6,0
0,0.061,52,0,0.1003,6270,4,0,0,1,1
0,0.0648,41,0,0.0109,9000,4,0,0,0,3
0,0.0145,57,0,0.2416,3923,14,0,1,0,0
0,0.1015,40,8,0.4374,6910,15,2,3,1,3
0,0.0267,55,0,0.1605,9970,15,0,2,0,1
0,0.0084,80,1,0.0574,9000,6,0,0,0,0
0,0.5212,58,0,0.4823,2624,10,0,0,0,0
0,0.5214,42,0,0.4679,13416,10,0,2,0,2
0,1,58,0,0.5421,14000,9,0,2,0,2
0,0.2021,40,0,0.4552,6900,5,0,2,0,2
1,0.4668,47,0,0.6074,6667,10,0,1,0,1
0,0.0041,75,0,0.102,2500,6,0,0,0,0
0,0.2841,56,1,0.2108,8000,8,0,1,0,2
0,0.1342,71,0,0.0045,50000,3,0,1,0,0
0,0.0432,54,0,0.4543,6250,14,0,1,0,0
0,0.0442,75,0,0.0031,10500,6,0,0,0,0
0,0.0184,66,0,0.0862,4953,8,0,1,0,0
0,0.0522,25,0,0.7,0,2,0,0,0,0
0,0.0089,48,0,0.0502,4400,3,0,0,0,4
0,0.3195,62,0,0.1584,600,7,0,0,0,0
0,0.1008,45,0,0.2486,3080,11,0,1,0,0
0,0.932,50,0,0.1441,6000,14,0,0,0,2
0,0.0234,81,0,0.0054,9900,9,0,0,0,0
0,0,57,0,0.2711,13100,7,0,2,0,0
0,0.0816,33,0,0.8485,7933,14,0,4,0,1
0,0.6822,26,0,0.1144,2000,3,0,0,0,0
0,0,33,0,0.6029,7916,7,0,2,0,2
0,0.728,47,0,0.2659,13166,15,0,1,0,2
0,0.0066,71,0,0.202,0,3,0,0,0,0
0,0.0273,52,0,0.276,5600,7,0,1,0,0
0,0.28,50,0,0.2708,5217,9,0,1,0,1
0,0.0605,61,0,0.2411,16266,9,0,2,0,1
0,0.1779,61,0,0.5661,3564,5,0,2,0,0
0,0.1465,51,0,0.2289,2991,15,0,2,0,1
0,0.119,27,0,0.0347,3000,4,0,0,0,0
0,0.3824,64,0,0.7643,2400,8,0,2,0,0
0,0.9311,49,0,0.9368,4603,10,0,2,0,0
0,0.0267,77,0,0.008,5999,5,0,0,0,0
0,0.1442,39,0,0.6054,6180,10,0,2,0,3
0,0.1198,38,0,0.1265,8334,3,0,1,0,5
0,0,65,0,0.4264,5400,15,0,2,0,0
1,0.5532,34,0,0.7526,5250,10,0,3,0,0
0,0.1005,41,0,0.999,4900,11,0,1,0,4
0,0.403,64,0,0.3331,9046,5,0,1,0,2
0,0.6681,43,0,0.2845,25000,16,0,2,0,3
0,0.0535,33,0,0.3676,3620,5,0,3,0,0
0,0.0387,31,0,0.254,7108,8,0,2,0,3
0,0.6228,29,0,0.3113,3600,7,0,0,0,0
0,0.3239,57,0,0.2403,7333,10,0,1,0,0
0,0.3012,55,0,0.4039,23500,11,0,2,0,1
0,0.1166,34,0,0.3217,5942,7,0,1,0,2
0,0.2366,37,1,0.1879,3500,7,0,0,0,0
0,0.0113,63,0,0.0021,3835,10,0,0,0,0
0,0.0309,71,0,0.1661,9083,13,0,1,0,0
0,0.5271,29,0,0.0559,3167,3,0,0,0,0
0,0.0962,50,0,0.5132,5363,6,0,2,0,3
0,0.3653,41,2,0.3247,11000,8,0,1,0,3
0,0.0456,74,0,0.198,3747,8,0,1,0,0
0,0.3916,61,0,0.097,7000,14,0,0,0,0
0,0.0059,75,0,0.171,4602,9,0,2,0,0
0,0.3283,61,0,0.057,5000,2,0,0,0,0
0,0.0315,30,0,0.4946,2134,5,0,1,0,0
0,0.0002,53,0,0.3585,10833,10,0,3,0,0
0,0.0013,75,0,0.4406,5834,12,0,1,1,0
0,0.5801,49,1,0.2852,6634,13,0,1,0,1
0,0,27,0,0.1029,2400,3,0,0,0,1
0,0.0037,44,0,0.0678,3200,6,0,0,0,0
0,0.1207,30,0,0.2154,7233,10,0,1,0,1
0,0,52,0,0.1333,9166,11,0,2,0,0
0,1,29,0,0.0401,1320,3,0,0,0,0
0,0.8027,45,0,0.2065,2900,16,0,2,0,0
0,0.0768,40,0,0.4637,4222,11,0,1,0,1
0,0.3117,50,1,0.8728,4850,16,0,6,0,2
0,0.5447,34,3,0.3939,3000,11,0,0,0,0
0,0.1448,63,0,0.1789,16667,12,0,1,0,0
0,0.0009,88,1,0.3076,6500,9,0,2,0,1
1,0.9431,60,0,0.3375,7400,9,0,1,0,2
0,0.1175,64,0,0.1374,5200,17,0,3,0,1
0,0.1799,46,0,0.4764,3945,9,0,1,0,0
0,0.5477,56,0,0.355,5083,6,0,1,0,0
0,0.0611,44,0,0.3404,11064,8,0,2,0,3
1,0.9985,34,0,0.7758,4750,11,0,2,0,0
0,0.0187,75,0,0.0185,4000,13,0,0,0,0
0,0.573,60,0,0.5422,7964,11,0,4,0,0
0,0.0263,66,0,0.23,0,4,0,0,0,0
0,0.0623,29,0,0.103,4000,6,0,0,0,0
0,0.129,49,0,0.6755,8231,11,0,2,0,3
0,0.3663,49,0,0.7738,4000,12,0,2,0,1
0,0.0649,49,0,0.2157,11000,16,0,1,0,2
0,0.2574,52,0,0.5317,8600,11,0,4,0,2
0,0,67,0,0,3000,6,0,0,0,1
0,0.3245,33,3,0.364,13333,8,0,2,0,4
0,0.6048,58,0,0.1728,11200,5,0,1,0,0
0,0.0929,49,0,0.29,8334,8,0,1,0,3
0,0.3629,39,1,0.6208,5200,12,0,2,0,0
0,0.0038,61,1,0.1623,2500,18,0,0,0,0
0,0.2021,69,0,0.2708,4501,17,0,0,0,0
0,0.0546,66,0,0.5379,2916,8,0,1,0,0
0,0.1985,44,0,0.3328,6200,11,0,1,0,3
0,0.0045,66,0,0.2318,5150,21,0,0,0,2
0,0,50,3,0.0757,4583,5,0,0,0,2
0,0.9736,34,3,0.0536,5000,2,0,0,0,2
0,0.096,33,0,0.3747,4000,8,0,1,0,0
0,0.2488,41,0,0.2615,3950,7,0,0,0,1
0,0.9506,71,0,0.4993,4736,10,0,1,0,0
0,0.0263,52,0,0.0733,7500,4,0,0,0,1
0,0.0958,78,0,0.3152,4846,23,0,2,0,0
0,0.3724,64,0,0.1469,13500,3,0,1,0,0
0,0.0933,46,0,0.0232,10400,4,0,0,0,2
0,1,29,0,0.1759,3700,0,1,0,0,0
0,0.5592,38,1,0.3468,16500,9,0,2,0,1
0,0.4177,53,0,0.0187,8333,2,0,0,0,1
1,0.0551,52,0,0.1311,30000,12,0,2,1,3
0,1,25,0,0.0232,3108,1,0,0,0,0
0,1,30,0,0.686,3333,3,0,2,0,1
0,0,43,0,0.3463,5708,3,0,2,0,1
0,0.0566,47,1,0.1788,2187,12,0,1,1,0
0,0.1025,65,0,0.5776,5307,6,0,1,0,1
0,0.1969,40,0,0.5746,12000,11,0,4,0,2
0,0.1947,64,0,0.215,1836,6,0,0,0,1
0,0.2361,59,0,0.477,11000,19,0,2,0,1
0,0.1001,34,0,0.2244,5200,9,0,0,0,2
0,0.0626,33,0,0.5213,3212,4,0,1,0,0
0,0.0704,43,0,0.2311,26500,4,0,1,0,3
0,0.0524,59,0,0.463,7625,9,0,3,0,0
0,0.0222,83,0,0.0044,3381,4,0,0,0,0
0,0.9128,39,0,0.7304,2900,4,0,1,0,0
0,0.0088,57,0,0.2791,3750,6,0,1,0,2
0,0.637,38,0,0.0724,12413,5,0,0,0,5
0,0.1267,57,2,0.1467,6700,5,0,0,0,0
0,0.0143,65,1,0.0875,8000,16,0,1,0,0
